sample_id,filename,direction,ssim,psnr,mse,mae,rmse
ct_067,chaos_ct_DICOM_anon_slice_002,CT->MRI->CT,0.7969761856906414,27.064016960565198,0.0019660669557543986,0.029502857476472855,0.044340353581747614
ct_068,chaos_ct_IMG-0009-00090_slice_000,CT->MRI->CT,0.8066484496660624,27.429166277124786,0.001807521085758438,0.022524727508425713,0.04251495132019367
ct_069,chaos_ct_IMG-0004-00214_slice_000,CT->MRI->CT,0.8859479720426798,30.937788063669377,0.0008057887387381182,0.01649353839457035,0.028386418209032965
ct_070,chaos_ct_IMG-0007-00133_slice_000,CT->MRI->CT,0.9116999603598714,29.15193028825208,0.00121564556828689,0.016903717070817947,0.0348661091647303
ct_071,chaos_ct_DICOM_anon_slice_079,CT->MRI->CT,0.8106292045381405,28.385307394891157,0.0014503381153203854,0.022109197452664375,0.03808330494219725
ct_072,chaos_ct_IMG-0001-00156_slice_000,CT->MRI->CT,0.8882730305235833,28.355270925179227,0.0014604036424908126,0.0223899744451046,0.038215227887464086
ct_073,chaos_ct_IMG-0005-00143_slice_000,CT->MRI->CT,0.9024350706212521,31.958147804428826,0.00063706716179696,0.015457971021533012,0.02524018941682015
ct_074,chaos_ct_IMG-0012-00258_slice_000,CT->MRI->CT,0.8852594444761174,27.794402472981254,0.0016617272919197128,0.02424751967191696,0.04076428942002685
ct_075,chaos_ct_IMG-0012-00156_slice_000,CT->MRI->CT,0.8935220731958747,28.704807462818522,0.0013474704618653313,0.018599502742290497,0.036707907347945226
ct_076,chaos_ct_IMG-0004-00146_slice_000,CT->MRI->CT,0.9023794863257408,29.830275539336867,0.0010398541898990737,0.018430935218930244,0.03224677022430423
ct_077,chaos_ct_IMG-0003-00155_slice_000,CT->MRI->CT,0.8942979713003636,30.283140321559927,0.0009368843142330116,0.01683071441948414,0.03060856602706196
ct_078,"chaos_ct_i0057,0000b_slice_000",CT->MRI->CT,0.8401964112869501,28.94559980320662,0.001274794026247143,0.020273013040423393,0.03570425781678066
ct_079,chaos_ct_IMG-0003-00161_slice_000,CT->MRI->CT,0.893349115570426,30.02505687768022,0.0009942470526417059,0.017555605620145798,0.03153168331443321
ct_080,chaos_ct_IMG-0008-00203_slice_000,CT->MRI->CT,0.8919504742203556,30.51016463271189,0.0008891674105872204,0.017222104594111443,0.029818910285039264
ct_081,chaos_ct_IMG-0001-00020_slice_000,CT->MRI->CT,0.8824617081002668,27.65172598921398,0.0017172257852941925,0.021508950740098953,0.04143942308109746
ct_082,chaos_ct_IMG-0001-00048_slice_000,CT->MRI->CT,0.8867038145235777,27.600123141335246,0.0017377515552518888,0.023313060402870178,0.04168634734840519
ct_083,chaos_ct_IMG-0011-00086_slice_000,CT->MRI->CT,0.8075303583190236,28.057767301325146,0.0015639514601150433,0.023173149675130844,0.039546826169934844
ct_084,chaos_ct_IMG-0007-00122_slice_000,CT->MRI->CT,0.8932249468088374,28.967810546486316,0.0012682911013712898,0.021335579454898834,0.03561307486543797
ct_085,chaos_ct_IMG-0012-00194_slice_000,CT->MRI->CT,0.8881401332165599,28.41613596572082,0.0014400792855271708,0.01899825967848301,0.03794837658618839
ct_086,"chaos_ct_i0103,0000b_slice_000",CT->MRI->CT,0.788076163862858,27.667593190372703,0.0017109632483790689,0.021953899413347244,0.04136379151358189
ct_087,chaos_ct_IMG-0011-00204_slice_000,CT->MRI->CT,0.8353870597082823,27.072763182336036,0.001962111493540081,0.02668568678200245,0.04429572771205008
ct_088,chaos_ct_IMG-0008-00061_slice_000,CT->MRI->CT,0.8711735613845214,27.22258522521159,0.0018955772048601409,0.029298366978764534,0.043538226937487254
ct_089,chaos_ct_IMG-0011-00225_slice_000,CT->MRI->CT,0.7927431308108867,25.348146583342874,0.0029186723353249737,0.03270670771598816,0.05402473817914321
ct_090,chaos_ct_IMG-0001-00213_slice_000,CT->MRI->CT,0.8754759361311569,28.314775172975825,0.001474084849917574,0.018869902938604355,0.03839381265148818
ct_091,chaos_ct_IMG-0001-00223_slice_000,CT->MRI->CT,0.8806303559926152,28.231648591536246,0.001502571478334383,0.01856090873479843,0.03876301688896754
ct_092,chaos_ct_IMG-0010-00085_slice_000,CT->MRI->CT,0.9001056867094039,29.678664082585374,0.001076796392101416,0.01821480505168438,0.03281457590921169
ct_093,chaos_ct_IMG-0007-00078_slice_000,CT->MRI->CT,0.9231642341010571,29.813130339020546,0.0010439674695816308,0.01610438898205757,0.03231048544329891
ct_094,chaos_ct_IMG-0008-00131_slice_000,CT->MRI->CT,0.8972816632037163,29.773122730436686,0.0010536290275398956,0.018335562199354172,0.03245965230158659
ct_095,chaos_ct_IMG-0002-00117_slice_000,CT->MRI->CT,0.8447900708530247,28.452953133165472,0.0014279226636937413,0.024648934602737427,0.037787863973685276
ct_096,chaos_ct_IMG-0003-00260_slice_000,CT->MRI->CT,0.878430086548686,28.03752457833855,0.0015712581457050518,0.024632982909679413,0.03963909869945395
ct_097,chaos_ct_IMG-0008-00041_slice_000,CT->MRI->CT,0.8769461421356202,27.8542752752689,0.001638975540929478,0.024831293150782585,0.04048426287990777
ct_098,chaos_ct_IMG-0009-00121_slice_000,CT->MRI->CT,0.8960894686362445,27.636049210691827,0.0017234356764377194,0.02510124258697033,0.04151428280047385
ct_099,chaos_ct_IMG-0006-00105_slice_000,CT->MRI->CT,0.9078760406134277,28.50512088749482,0.0014108729637344081,0.01952160708606243,0.0375615889404909
